26,71,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,26,26,26,96,71,26,71,71,26,26,26,26,26,26,26,26,26,71,71,26,71,71,71,26,26,26,26,26,26,26,26,26,26,26,26,26,71,71,26,71,71,26,26,
26,71,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,96,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,26,
71,71,71,71,71,71,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,71,26,26,71,71,26,71,71,26,26,26,26,26,26,26,71,71,26,26,26,26,26,26,26,71,71,71,71,71,71,71,26,
26,26,26,26,26,71,26,71,71,71,71,26,71,71,71,71,71,71,71,71,71,26,71,71,71,71,71,26,26,71,71,26,71,26,26,26,71,26,26,71,71,71,71,71,71,71,71,71,71,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,
71,71,26,71,71,71,26,71,47,47,73,73,73,73,73,73,73,71,26,71,96,26,71,26,26,26,26,71,26,71,71,26,71,26,26,26,71,71,26,71,26,26,26,26,26,26,26,26,26,26,26,26,71,71,71,71,71,71,71,71,71,71,71,26,
71,71,26,71,71,71,26,71,73,73,73,73,73,73,73,73,73,71,26,26,71,71,26,71,71,71,26,71,26,71,96,26,71,26,26,26,71,71,26,71,26,71,71,71,71,71,71,71,71,71,71,26,71,71,26,26,26,26,26,26,26,26,26,26,
71,71,26,26,26,71,26,71,73,73,73,73,73,73,73,73,73,71,71,26,71,71,26,71,71,71,26,71,26,71,71,26,71,26,26,26,71,71,26,71,26,71,26,26,26,71,71,71,71,71,71,71,71,71,26,71,71,71,71,71,71,71,71,26,
71,71,26,71,71,71,26,71,73,73,73,73,73,73,73,73,73,71,71,26,26,71,26,71,26,71,26,71,26,71,71,26,71,26,26,26,26,26,26,71,26,71,71,71,26,26,26,26,26,26,71,71,71,71,71,71,71,26,71,71,71,71,71,26,
71,26,26,71,71,71,26,71,47,73,73,73,73,73,73,73,73,71,71,26,26,71,26,71,96,71,26,71,26,71,71,26,71,71,71,71,71,71,26,71,26,71,71,71,71,71,71,71,71,26,71,26,71,26,26,71,71,26,26,26,26,71,71,26,
71,71,26,71,71,71,26,71,47,73,73,73,73,73,73,73,73,71,71,71,26,71,26,71,26,71,26,71,26,71,71,26,71,71,71,71,71,71,26,71,71,71,26,26,26,71,71,71,26,26,71,26,71,71,26,71,71,26,26,71,26,71,71,26,
71,71,26,71,71,71,26,71,47,73,73,73,73,73,73,73,73,71,96,71,26,71,26,71,26,71,26,71,26,71,71,26,26,26,26,26,26,26,26,71,71,71,71,71,26,26,26,26,26,26,71,26,71,71,26,71,71,26,71,71,26,26,71,26,
71,71,26,71,71,71,26,71,47,47,73,73,73,73,73,73,73,71,71,71,26,71,26,71,26,71,26,71,26,71,71,71,71,71,71,71,71,71,26,26,71,71,71,71,71,71,71,71,71,71,71,26,71,71,26,26,26,26,71,71,26,71,71,26,
71,26,26,26,26,71,26,71,47,47,73,73,73,73,73,25,25,71,71,71,26,71,26,71,26,71,26,71,26,26,26,26,26,26,26,26,26,71,71,71,71,26,26,26,26,26,26,26,26,71,71,26,71,71,71,71,71,71,71,71,26,71,71,26,
71,71,71,71,71,71,26,71,72,72,72,91,91,91,91,71,71,71,26,26,26,71,26,71,26,71,26,26,26,71,71,71,71,71,71,71,71,71,96,71,71,26,26,26,26,26,26,26,26,26,26,26,71,71,26,26,26,26,26,26,26,71,71,26,
71,71,71,71,71,71,26,26,26,72,72,72,72,71,71,71,71,26,26,71,26,71,71,71,26,71,71,71,26,26,26,26,26,26,26,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,71,71,71,71,71,71,71,71,71,71,71,26,
26,26,26,26,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,26,26,26,26,71,96,71,71,71,71,71,71,71,71,71,71,71,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,
26,71,71,71,71,71,71,48,48,48,48,48,48,48,48,48,48,48,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,26,26,26,26,71,26,
26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,71,71,71,71,26,26,26,26,26,26,26,26,26,26,26,26,26,71,26,71,26,26,26,26,71,71,71,26,71,71,26,71,71,71,26,71,71,71,71,71,71,71,26,
26,68,68,68,68,68,68,71,26,26,26,26,26,26,26,26,26,26,26,71,26,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,71,26,26,26,26,26,71,71,26,71,71,26,71,71,71,71,71,71,71,26,71,71,71,26,
26,69,69,69,69,68,68,71,71,71,71,71,71,26,26,26,26,26,26,71,71,26,26,26,26,71,26,26,26,26,26,26,26,26,26,26,26,71,71,26,71,71,71,71,26,26,71,71,26,71,71,26,71,26,26,26,26,26,71,71,71,26,71,26,
26,69,69,69,69,68,68,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,71,71,71,71,71,26,26,26,26,26,26,26,26,71,26,26,26,26,26,26,26,71,71,26,71,71,26,71,71,71,71,71,71,71,26,26,71,71,26,
26,69,69,69,68,68,68,71,26,26,26,26,26,26,26,26,26,26,26,26,26,71,71,71,26,71,71,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,26,26,26,71,71,26,26,26,26,26,26,71,71,71,71,71,26,26,
68,68,68,68,68,68,68,71,71,71,71,71,71,71,71,71,71,71,71,71,26,71,71,71,26,71,71,26,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,26,
26,71,71,71,71,71,71,71,71,71,71,26,26,26,26,26,26,71,71,71,26,71,71,71,26,26,71,26,71,71,71,71,71,71,71,71,26,26,26,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,71,26,71,26,26,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,26,26,26,26
